Gênero,Faixa etária,Estado civil,Escolaridade,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
MASCULINO,65 a 69 anos                  ,SOLTEIRO,LÊ E ESCREVE,97,28,0.2887,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,6,3,0.5,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,6,3,0.5,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,VIÚVO,ANALFABETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,7,6,0.8571,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,46,36,0.7826,0,2,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,7,7,1,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,8,5,0.625,0,1,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,VIÚVO,LÊ E ESCREVE,12,8,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,65 a 69 anos                  ,VIÚVO,SUPERIOR COMPLETO,2,2,1,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,ANALFABETO,81,15,0.1852,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,150,75,0.5,0,5,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,648,264,0.4074,0,8,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,114,70,0.614,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,45,18,0.4,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,LÊ E ESCREVE,297,64,0.2155,0,3,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,SUPERIOR COMPLETO,39,31,0.7949,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,CASADO,SUPERIOR INCOMPLETO,13,5,0.3846,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,ANALFABETO,4,3,0.75,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,17,11,0.6471,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,52,33,0.6346,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,13,8,0.6154,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,LÊ E ESCREVE,10,4,0.4,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,8,7,0.875,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,4,2,0.5,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,NÃO INFORMADO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,5,1,0.2,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,18,8,0.4444,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,2,2,1,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,7,3,0.4286,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,ANALFABETO,36,7,0.1944,0,2,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,15,3,0.2,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,126,42,0.3333,0,2,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,14,7,0.5,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,13,6,0.4615,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,LÊ E ESCREVE,46,12,0.2609,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,7,4,0.5714,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,ANALFABETO,8,2,0.25,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,10,6,0.6,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,31,23,0.7419,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,5,4,0.8,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,ENSINO MÉDIO INCOMPLETO,5,4,0.8,0,1,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,LÊ E ESCREVE,18,10,0.5556,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,SUPERIOR COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,70 a 74 anos                  ,VIÚVO,SUPERIOR INCOMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,ANALFABETO,61,7,0.1148,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,69,21,0.3043,0,2,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,356,83,0.2331,0,1,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,51,23,0.451,0,1,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,11,3,0.2727,0,1,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,LÊ E ESCREVE,211,28,0.1327,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,SUPERIOR COMPLETO,21,9,0.4286,0,1,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,CASADO,SUPERIOR INCOMPLETO,4,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,DIVORCIADO,ANALFABETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,3,3,1,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,27,9,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,DIVORCIADO,LÊ E ESCREVE,12,3,0.25,0,1,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,3,2,0.6667,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL COMPLETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,12,2,0.1667,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,9,1,0.1111,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SOLTEIRO,ANALFABETO,36,1,0.0278,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,8,3,0.375,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,42,5,0.119,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SOLTEIRO,ENSINO MÉDIO COMPLETO,3,3,1,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SOLTEIRO,LÊ E ESCREVE,26,4,0.1538,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SOLTEIRO,SUPERIOR COMPLETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,SOLTEIRO,SUPERIOR INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,VIÚVO,ANALFABETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,16,6,0.375,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,VIÚVO,LÊ E ESCREVE,8,1,0.125,0,0,2022-07-11 22:32:34
MASCULINO,75 a 79 anos                  ,VIÚVO,SUPERIOR COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,ANALFABETO,62,7,0.1129,0,1,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,39,8,0.2051,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,191,29,0.1518,0,2,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,23,7,0.3043,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,6,3,0.5,0,1,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,LÊ E ESCREVE,139,10,0.0719,0,2,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,SUPERIOR COMPLETO,11,3,0.2727,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,CASADO,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,DIVORCIADO,ANALFABETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,11,3,0.2727,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,DIVORCIADO,LÊ E ESCREVE,6,1,0.1667,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,5,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,4,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,SOLTEIRO,ANALFABETO,27,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,3,1,0.3333,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,26,4,0.1538,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,SOLTEIRO,LÊ E ESCREVE,19,1,0.0526,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,VIÚVO,ANALFABETO,6,0,0,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,4,2,0.5,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,5,3,0.6,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,80 a 84 anos                  ,VIÚVO,LÊ E ESCREVE,11,1,0.0909,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,ANALFABETO,47,1,0.0213,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,13,2,0.1538,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,79,8,0.1013,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,LÊ E ESCREVE,96,8,0.0833,0,1,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,SUPERIOR COMPLETO,4,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,CASADO,SUPERIOR INCOMPLETO,2,1,0.5,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,DIVORCIADO,ANALFABETO,1,1,1,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,DIVORCIADO,ENSINO MÉDIO COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,DIVORCIADO,LÊ E ESCREVE,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,DIVORCIADO,SUPERIOR COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,DIVORCIADO,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,SOLTEIRO,ANALFABETO,12,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,10,1,0.1,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,SOLTEIRO,LÊ E ESCREVE,14,1,0.0714,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,VIÚVO,ANALFABETO,5,1,0.2,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,5,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,VIÚVO,ENSINO MÉDIO COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,85 a 89 anos                  ,VIÚVO,LÊ E ESCREVE,8,1,0.125,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,ANALFABETO,34,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,5,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,67,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,ENSINO MÉDIO INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,LÊ E ESCREVE,63,1,0.0159,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,SUPERIOR COMPLETO,4,2,0.5,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,CASADO,SUPERIOR INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,DIVORCIADO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,DIVORCIADO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,SEPARADO JUDICIALMENTE,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,SOLTEIRO,ANALFABETO,15,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,6,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,SOLTEIRO,LÊ E ESCREVE,11,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,VIÚVO,ANALFABETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,VIÚVO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,5,1,0.2,0,0,2022-07-11 22:32:34
MASCULINO,90 a 94 anos                  ,VIÚVO,LÊ E ESCREVE,9,1,0.1111,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,CASADO,ANALFABETO,38,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,CASADO,ENSINO FUNDAMENTAL COMPLETO,11,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,CASADO,ENSINO FUNDAMENTAL INCOMPLETO,49,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,CASADO,ENSINO MÉDIO COMPLETO,4,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,CASADO,LÊ E ESCREVE,76,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,CASADO,SUPERIOR COMPLETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,DIVORCIADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,DIVORCIADO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,DIVORCIADO,LÊ E ESCREVE,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,NÃO INFORMADO,ANALFABETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SEPARADO JUDICIALMENTE,ENSINO FUNDAMENTAL INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SEPARADO JUDICIALMENTE,ENSINO MÉDIO COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SEPARADO JUDICIALMENTE,LÊ E ESCREVE,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SEPARADO JUDICIALMENTE,SUPERIOR COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SOLTEIRO,ANALFABETO,9,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,7,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,SOLTEIRO,LÊ E ESCREVE,9,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,VIÚVO,ANALFABETO,2,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,VIÚVO,ENSINO FUNDAMENTAL INCOMPLETO,6,0,0,0,0,2022-07-11 22:32:34
MASCULINO,95 a 99 anos                  ,VIÚVO,LÊ E ESCREVE,9,0,0,0,0,2022-07-11 22:32:34
MASCULINO,Inválido                      ,VIÚVO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,100 anos ou mais              ,CASADO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,100 anos ou mais              ,SOLTEIRO,ANALFABETO,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,50 a 54 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,50 a 54 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,50 a 54 anos                  ,SOLTEIRO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,55 a 59 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,6,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,55 a 59 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,3,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,55 a 59 anos                  ,SOLTEIRO,ENSINO MÉDIO INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,60 a 64 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,60 a 64 anos                  ,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,60 a 64 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,4,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,60 a 64 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,60 a 64 anos                  ,SOLTEIRO,LÊ E ESCREVE,1,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,65 a 69 anos                  ,NÃO INFORMADO,LÊ E ESCREVE,5,0,0,0,0,2022-07-11 22:32:34
NÃO INFORMADO,65 a 69 anos                  ,SOLTEIRO,ENSINO FUNDAMENTAL INCOMPLETO,2,0,0,0,0,2022-07-11 22:32:34
